temp,rain_1h,snow_1h,clouds_all,weather_main,weather_description,date_time,x,y,direction,congestion
281.61,0.0,0.0,93,Mist,mist,2012-10-15 00:00:00,1,3,SW,15
281.61,0.0,0.0,93,Fog,fog,2012-10-15 00:00:00,1,3,WB,22
281.57,0.0,0.0,85,Fog,fog,2012-10-15 01:00:00,2,0,EB,38
281.42,0.0,0.0,85,Fog,fog,2012-10-15 02:00:00,2,0,NB,79
281.29,0.0,0.0,85,Mist,mist,2012-10-15 03:00:00,2,0,SB,63
281.29,0.0,0.0,85,Fog,fog,2012-10-15 03:00:00,2,0,WB,54
281.02,0.0,0.0,85,Mist,mist,2012-10-15 04:00:00,2,1,EB,51
281.02,0.0,0.0,85,Fog,fog,2012-10-15 04:00:00,2,1,NB,29
280.82,0.0,0.0,85,Mist,mist,2012-10-15 05:00:00,2,1,NE,16
280.82,0.0,0.0,85,Fog,fog,2012-10-15 05:00:00,2,1,NW,29
280.39,0.0,0.0,85,Mist,mist,2012-10-15 06:00:00,2,1,SB,38
280.19,0.0,0.0,100,Mist,mist,2012-10-15 07:00:00,2,1,SE,34
279.82,0.0,0.0,100,Mist,mist,2012-10-15 08:00:00,2,1,SW,83
279.75,0.0,0.0,100,Mist,mist,2012-10-15 09:00:00,2,1,WB,27
280.07,0.0,0.0,100,Mist,mist,2012-10-15 10:00:00,2,2,EB,47
280.32,0.0,0.0,90,Clouds,overcast clouds,2012-10-15 11:00:00,2,2,NB,31
281.72,0.0,0.0,100,Clear,sky is clear,2012-10-15 12:00:00,2,2,NE,19
284.01,0.0,0.0,40,Clouds,scattered clouds,2012-10-15 13:00:00,2,2,NW,21
285.88,0.0,0.0,1,Clear,sky is clear,2012-10-15 14:00:00,2,2,SB,43
286.87,0.0,0.0,1,Clear,sky is clear,2012-10-15 15:00:00,2,2,SE,51
287.6,0.0,0.0,20,Clouds,few clouds,2012-10-15 16:00:00,2,2,SW,49
287.27,0.0,0.0,20,Clouds,few clouds,2012-10-15 17:00:00,2,2,WB,50
286.18,0.0,0.0,20,Clouds,few clouds,2012-10-15 18:00:00,2,3,EB,33
285.2,0.0,0.0,75,Clouds,broken clouds,2012-10-15 19:00:00,2,3,NB,50
284.68,0.0,0.0,75,Clouds,broken clouds,2012-10-15 20:00:00,2,3,NE,30
284.49,0.0,0.0,90,Clouds,overcast clouds,2012-10-15 21:00:00,2,3,SB,79
283.54,0.0,0.0,20,Clouds,few clouds,2012-10-15 22:00:00,2,3,SW,29
282.33,0.0,0.0,75,Clouds,broken clouds,2012-10-15 23:00:00,2,3,WB,44
281.21,0.0,0.0,20,Clouds,few clouds,2012-10-16 00:00:00,0,0,EB,70
279.87,0.0,0.0,1,Clear,sky is clear,2012-10-16 01:00:00,0,0,NB,49
278.93,0.0,0.0,1,Clear,sky is clear,2012-10-16 02:00:00,0,0,SB,24
277.91,0.0,0.0,1,Clear,sky is clear,2012-10-16 03:00:00,0,1,EB,15
277.21,0.0,0.0,1,Clear,sky is clear,2012-10-16 04:00:00,0,1,NB,48
276.61,0.0,0.0,1,Clear,sky is clear,2012-10-16 05:00:00,0,1,SB,38
276.11,0.0,0.0,1,Clear,sky is clear,2012-10-16 06:00:00,0,1,WB,39
274.81,0.0,0.0,20,Clouds,few clouds,2012-10-16 07:00:00,0,2,EB,36
274.99,0.0,0.0,20,Clouds,few clouds,2012-10-16 08:00:00,0,2,NB,51
277.91,0.0,0.0,20,Clouds,few clouds,2012-10-16 09:00:00,0,2,SB,43
280.71,0.0,0.0,20,Clouds,few clouds,2012-10-16 10:00:00,0,2,WB,25
283.85,0.0,0.0,20,Clouds,few clouds,2012-10-16 11:00:00,0,3,EB,29
286.01,0.0,0.0,40,Clouds,scattered clouds,2012-10-16 12:00:00,0,3,NB,60
286.31,0.0,0.0,1,Clear,sky is clear,2012-10-16 13:00:00,0,3,NE,48
288.15,0.0,0.0,75,Clouds,broken clouds,2012-10-16 14:00:00,0,3,SB,27
289.15,0.0,0.0,75,Clouds,broken clouds,2012-10-16 15:00:00,0,3,SW,26
288.99,0.0,0.0,75,Clouds,broken clouds,2012-10-16 16:00:00,0,3,WB,47
288.86,0.0,0.0,75,Clouds,broken clouds,2012-10-16 17:00:00,1,0,EB,43
288.16,0.0,0.0,90,Clouds,overcast clouds,2012-10-16 18:00:00,1,0,NB,29
287.28,0.0,0.0,68,Rain,light rain,2012-10-16 19:00:00,1,0,NE,43
287.04,0.0,0.0,90,Clouds,overcast clouds,2012-10-16 20:00:00,1,0,SB,40
286.9,0.0,0.0,90,Clouds,overcast clouds,2012-10-16 21:00:00,1,0,SW,52
287.09,0.0,0.0,90,Clouds,overcast clouds,2012-10-16 22:00:00,1,0,WB,32
287.09,0.0,0.0,90,Clouds,overcast clouds,2012-10-16 23:00:00,1,1,EB,37
286.89,0.0,0.0,75,Clouds,broken clouds,2012-10-17 00:00:00,1,1,NB,36
286.93,0.0,0.0,75,Clouds,broken clouds,2012-10-17 01:00:00,1,1,SB,37
286.93,0.0,0.0,90,Clouds,overcast clouds,2012-10-17 02:00:00,1,1,WB,41
287.07,0.0,0.0,90,Clouds,overcast clouds,2012-10-17 03:00:00,1,2,EB,40
286.56,0.0,0.0,75,Clouds,broken clouds,2012-10-17 04:00:00,1,2,NB,33
285.91,0.0,0.0,90,Clouds,overcast clouds,2012-10-17 05:00:00,1,2,NE,24
285.29,0.0,0.0,90,Clouds,overcast clouds,2012-10-17 06:00:00,1,2,SB,53
284.92,0.0,0.0,75,Clouds,broken clouds,2012-10-17 07:00:00,1,2,SW,54
285.35,0.0,0.0,75,Clouds,broken clouds,2012-10-17 08:00:00,1,2,WB,21
285.72,0.0,0.0,100,Rain,proximity shower rain,2012-10-17 09:00:00,1,3,EB,20
285.72,0.0,0.0,100,Rain,light rain,2012-10-17 09:00:00,1,3,NB,34
287.09,0.0,0.0,75,Clouds,broken clouds,2012-10-17 10:00:00,1,3,NE,44
288.31,0.0,0.0,75,Clouds,broken clouds,2012-10-17 11:00:00,1,3,SB,35
288.61,0.0,0.0,1,Clear,sky is clear,2012-10-17 12:00:00,1,3,SW,15
290.32,0.0,0.0,1,Clear,sky is clear,2012-10-17 13:00:00,1,3,WB,20
291.36,0.0,0.0,1,Clear,sky is clear,2012-10-17 14:00:00,2,0,EB,34
292.01,0.0,0.0,1,Clear,sky is clear,2012-10-17 15:00:00,2,0,NB,42
292.61,0.0,0.0,1,Clear,sky is clear,2012-10-17 16:00:00,2,0,SB,61
292.65,0.0,0.0,1,Clear,sky is clear,2012-10-17 17:00:00,2,0,WB,47
290.52,0.0,0.0,40,Clouds,scattered clouds,2012-10-17 18:00:00,2,1,EB,41
288.35,0.0,0.0,40,Clouds,scattered clouds,2012-10-17 19:00:00,2,1,NB,41
286.72,0.0,0.0,40,Clouds,scattered clouds,2012-10-17 20:00:00,2,1,NE,16
285.49,0.0,0.0,40,Clouds,scattered clouds,2012-10-17 21:00:00,2,1,NW,29
284.22,0.0,0.0,20,Clouds,few clouds,2012-10-17 22:00:00,2,1,SB,82
283.8,0.0,0.0,20,Clouds,few clouds,2012-10-17 23:00:00,2,1,SE,34
283.72,0.0,0.0,20,Clouds,few clouds,2012-10-18 00:00:00,2,1,SW,75
282.8,0.0,0.0,40,Clouds,scattered clouds,2012-10-18 01:00:00,2,1,WB,33
282.32,0.0,0.0,99,Mist,mist,2012-10-18 02:00:00,2,2,EB,45
282.38,0.0,0.0,99,Mist,mist,2012-10-18 03:00:00,2,2,NB,41
282.76,0.0,0.0,90,Clouds,overcast clouds,2012-10-18 04:00:00,2,2,NE,76
282.88,0.0,0.0,99,Mist,mist,2012-10-18 05:00:00,2,2,NW,21
284.18,0.0,0.0,75,Clouds,broken clouds,2012-10-18 06:00:00,2,2,SB,48
284.69,0.0,0.0,90,Clouds,overcast clouds,2012-10-18 07:00:00,2,2,SE,51
285.0,0.0,0.0,90,Clouds,overcast clouds,2012-10-18 08:00:00,2,2,SW,49
286.9,0.0,0.0,99,Rain,light rain,2012-10-18 09:00:00,2,2,WB,45
288.35,0.0,0.0,90,Clouds,overcast clouds,2012-10-18 10:00:00,2,3,EB,33
289.59,0.0,0.0,90,Clouds,overcast clouds,2012-10-18 11:00:00,2,3,NB,78
288.27,0.0,0.0,99,Rain,light rain,2012-10-18 12:00:00,2,3,NE,30
286.41,0.0,0.0,90,Clouds,overcast clouds,2012-10-18 13:00:00,2,3,SB,85
285.96,0.0,0.0,90,Clouds,overcast clouds,2012-10-18 14:00:00,2,3,SW,29
287.04,0.0,0.0,90,Clouds,overcast clouds,2012-10-18 15:00:00,2,3,WB,44
287.18,0.0,0.0,90,Clouds,overcast clouds,2012-10-18 16:00:00,0,0,EB,70
286.94,0.0,0.0,90,Clouds,overcast clouds,2012-10-18 17:00:00,0,0,NB,49
286.01,0.0,0.0,90,Clouds,overcast clouds,2012-10-18 18:00:00,0,0,SB,65
284.67,0.0,0.0,100,Drizzle,light intensity drizzle,2012-10-18 19:00:00,0,1,EB,20
283.44,0.0,0.0,100,Rain,light rain,2012-10-18 20:00:00,0,1,NB,27
282.51,0.0,0.0,100,Drizzle,light intensity drizzle,2012-10-18 21:00:00,0,1,SB,46
281.9,0.0,0.0,90,Clouds,overcast clouds,2012-10-18 22:00:00,0,1,WB,39
281.85,0.0,0.0,90,Clouds,overcast clouds,2012-10-18 23:00:00,0,2,EB,35
281.28,0.0,0.0,90,Clouds,overcast clouds,2012-10-19 00:00:00,0,2,NB,56
280.97,0.0,0.0,87,Mist,mist,2012-10-19 01:00:00,0,2,SB,49
280.44,0.0,0.0,87,Drizzle,light intensity drizzle,2012-10-19 02:00:00,0,2,WB,49
280.44,0.0,0.0,87,Mist,mist,2012-10-19 02:00:00,0,3,EB,29
280.02,0.0,0.0,87,Mist,mist,2012-10-19 03:00:00,0,3,NB,100
279.79,0.0,0.0,87,Drizzle,light intensity drizzle,2012-10-19 04:00:00,0,3,NE,48
279.79,0.0,0.0,87,Mist,mist,2012-10-19 04:00:00,0,3,SB,53
279.79,0.0,0.0,87,Rain,light rain,2012-10-19 04:00:00,0,3,SW,2
279.79,0.0,0.0,87,Drizzle,drizzle,2012-10-19 04:00:00,0,3,WB,67
279.74,0.0,0.0,87,Mist,mist,2012-10-19 05:00:00,1,0,EB,43
279.74,0.0,0.0,87,Rain,light rain,2012-10-19 05:00:00,1,0,NB,45
279.65,0.0,0.0,87,Drizzle,light intensity drizzle,2012-10-19 06:00:00,1,0,NE,43
279.65,0.0,0.0,87,Mist,mist,2012-10-19 06:00:00,1,0,SB,22
279.65,0.0,0.0,87,Rain,light rain,2012-10-19 06:00:00,1,0,SW,52
279.45,0.0,0.0,91,Mist,mist,2012-10-19 07:00:00,1,0,WB,39
279.45,0.0,0.0,91,Rain,moderate rain,2012-10-19 07:00:00,1,1,EB,27
279.22,0.0,0.0,91,Drizzle,light intensity drizzle,2012-10-19 08:00:00,1,1,NB,29
279.22,0.0,0.0,91,Mist,mist,2012-10-19 08:00:00,1,1,SB,44
279.22,0.0,0.0,91,Rain,light rain,2012-10-19 08:00:00,1,1,WB,31
279.35,0.0,0.0,91,Rain,light rain,2012-10-19 09:00:00,1,2,EB,88
279.35,0.0,0.0,91,Mist,mist,2012-10-19 09:00:00,1,2,NB,26
279.92,0.0,0.0,91,Mist,mist,2012-10-19 10:00:00,1,2,NE,24
280.44,0.0,0.0,90,Clouds,overcast clouds,2012-10-19 11:00:00,1,2,SB,48
281.0,0.0,0.0,90,Clouds,overcast clouds,2012-10-19 12:00:00,1,2,SW,54
281.51,0.0,0.0,90,Clouds,overcast clouds,2012-10-19 13:00:00,1,2,WB,45
281.93,0.0,0.0,92,Mist,mist,2012-10-19 14:00:00,1,3,EB,20
281.94,0.0,0.0,92,Mist,mist,2012-10-19 15:00:00,1,3,NB,35
281.94,0.0,0.0,92,Drizzle,light intensity drizzle,2012-10-19 15:00:00,1,3,NE,44
282.27,0.0,0.0,92,Rain,moderate rain,2012-10-19 16:00:00,1,3,SB,59
282.41,0.0,0.0,92,Rain,light rain,2012-10-19 17:00:00,1,3,SW,15
282.21,0.0,0.0,90,Clouds,overcast clouds,2012-10-19 18:00:00,1,3,WB,27
281.69,0.0,0.0,75,Clouds,broken clouds,2012-10-19 19:00:00,2,0,EB,56
281.26,0.0,0.0,90,Clouds,overcast clouds,2012-10-19 20:00:00,2,0,NB,47
280.66,0.0,0.0,92,Mist,mist,2012-10-19 21:00:00,2,0,SB,67
280.43,0.0,0.0,92,Drizzle,drizzle,2012-10-19 22:00:00,2,0,WB,57
280.43,0.0,0.0,92,Drizzle,light intensity drizzle,2012-10-19 22:00:00,2,1,EB,33
280.1,0.0,0.0,92,Mist,mist,2012-10-19 23:00:00,2,1,NB,19
280.1,0.0,0.0,92,Rain,light rain,2012-10-19 23:00:00,2,1,NE,16
280.1,0.0,0.0,92,Drizzle,light intensity drizzle,2012-10-19 23:00:00,2,1,NW,29
280.06,0.0,0.0,92,Rain,light rain,2012-10-20 00:00:00,2,1,SB,82
280.06,0.0,0.0,92,Rain,moderate rain,2012-10-20 00:00:00,2,1,SE,34
280.28,0.0,0.0,96,Drizzle,drizzle,2012-10-20 01:00:00,2,1,SW,78
280.28,0.0,0.0,96,Rain,light rain,2012-10-20 01:00:00,2,1,WB,12
280.38,0.0,0.0,96,Drizzle,light intensity drizzle,2012-10-20 02:00:00,2,2,EB,89
280.62,0.0,0.0,96,Drizzle,light intensity drizzle,2012-10-20 03:00:00,2,2,NB,41
280.62,0.0,0.0,96,Mist,mist,2012-10-20 03:00:00,2,2,NE,36
280.91,0.0,0.0,96,Mist,mist,2012-10-20 04:00:00,2,2,NW,21
280.91,0.0,0.0,96,Drizzle,drizzle,2012-10-20 04:00:00,2,2,SB,62
280.91,0.0,0.0,96,Rain,light rain,2012-10-20 04:00:00,2,2,SE,60
280.96,0.0,0.0,96,Rain,light rain,2012-10-20 05:00:00,2,2,SW,50
280.96,0.0,0.0,96,Mist,mist,2012-10-20 05:00:00,2,2,WB,57
280.96,0.0,0.0,96,Drizzle,drizzle,2012-10-20 05:00:00,2,3,EB,33
281.13,0.0,0.0,96,Rain,light rain,2012-10-20 06:00:00,2,3,NB,73
281.13,0.0,0.0,96,Mist,mist,2012-10-20 06:00:00,2,3,NE,30
281.13,0.0,0.0,96,Drizzle,light intensity drizzle,2012-10-20 06:00:00,2,3,SB,85
281.28,0.0,0.0,100,Rain,light rain,2012-10-20 07:00:00,2,3,SW,29
281.28,0.0,0.0,100,Mist,mist,2012-10-20 07:00:00,2,3,WB,44
281.28,0.0,0.0,100,Drizzle,drizzle,2012-10-20 07:00:00,0,0,EB,70
281.19,0.0,0.0,100,Rain,light rain,2012-10-20 08:00:00,0,0,NB,49
281.19,0.0,0.0,100,Mist,mist,2012-10-20 08:00:00,0,0,SB,65
281.19,0.0,0.0,100,Drizzle,drizzle,2012-10-20 08:00:00,0,1,EB,16
281.7,0.0,0.0,100,Rain,light rain,2012-10-20 09:00:00,0,1,NB,46
281.7,0.0,0.0,100,Drizzle,drizzle,2012-10-20 09:00:00,0,1,SB,50
281.7,0.0,0.0,100,Mist,mist,2012-10-20 09:00:00,0,1,WB,63
281.7,0.0,0.0,100,Drizzle,light intensity drizzle,2012-10-20 09:00:00,0,2,EB,34
282.02,0.0,0.0,100,Rain,light rain,2012-10-20 10:00:00,0,2,NB,51
282.02,0.0,0.0,100,Drizzle,drizzle,2012-10-20 10:00:00,0,2,SB,62
282.02,0.0,0.0,100,Mist,mist,2012-10-20 10:00:00,0,2,WB,49
282.02,0.0,0.0,100,Rain,moderate rain,2012-10-20 10:00:00,0,3,EB,29
282.35,0.0,0.0,100,Rain,light rain,2012-10-20 11:00:00,0,3,NB,79
282.35,0.0,0.0,100,Mist,mist,2012-10-20 11:00:00,0,3,NE,48
282.35,0.0,0.0,100,Drizzle,drizzle,2012-10-20 11:00:00,0,3,SB,57
282.71,0.0,0.0,100,Rain,heavy intensity rain,2012-10-20 12:00:00,0,3,SW,2
282.71,0.0,0.0,100,Mist,mist,2012-10-20 12:00:00,0,3,WB,67
282.71,0.0,0.0,100,Rain,light rain,2012-10-20 12:00:00,1,0,EB,53
282.71,0.0,0.0,100,Rain,moderate rain,2012-10-20 12:00:00,1,0,NB,50
283.31,0.0,0.0,48,Rain,light rain,2012-10-20 13:00:00,1,0,NE,43
283.79,0.0,0.0,90,Clouds,overcast clouds,2012-10-20 14:00:00,1,0,SB,47
284.2,0.0,0.0,75,Clouds,broken clouds,2012-10-20 15:00:00,1,0,SW,52
284.32,0.0,0.0,90,Clouds,overcast clouds,2012-10-20 16:00:00,1,0,WB,39
284.13,0.0,0.0,75,Clouds,broken clouds,2012-10-20 17:00:00,1,1,EB,17
283.14,0.0,0.0,40,Clouds,scattered clouds,2012-10-20 18:00:00,1,1,NB,42
281.4,0.0,0.0,40,Clouds,scattered clouds,2012-10-20 19:00:00,1,1,SB,54
280.47,0.0,0.0,20,Clouds,few clouds,2012-10-20 20:00:00,1,1,WB,37
279.52,0.0,0.0,20,Clouds,few clouds,2012-10-20 21:00:00,1,2,EB,75
278.85,0.0,0.0,48,Mist,mist,2012-10-20 22:00:00,1,2,NB,43
278.12,0.0,0.0,48,Fog,fog,2012-10-20 23:00:00,1,2,NE,24
277.94,0.0,0.0,48,Mist,mist,2012-10-21 00:00:00,1,2,SB,44
275.93,0.0,0.0,60,Fog,fog,2012-10-21 08:00:00,1,2,SW,54
275.93,0.0,0.0,60,Mist,mist,2012-10-21 08:00:00,1,2,WB,88
284.09,0.0,0.0,75,Clouds,broken clouds,2012-10-21 17:00:00,1,3,EB,20
282.6,0.0,0.0,75,Clouds,broken clouds,2012-10-21 18:00:00,1,3,NB,49
281.72,0.0,0.0,90,Clouds,overcast clouds,2012-10-21 22:00:00,1,3,NE,44
281.26,0.0,0.0,90,Clouds,overcast clouds,2012-10-21 23:00:00,1,3,SB,37
281.29,0.0,0.0,75,Clouds,broken clouds,2012-10-22 00:00:00,1,3,SW,15
281.01,0.0,0.0,75,Clouds,broken clouds,2012-10-22 01:00:00,1,3,WB,38
280.57,0.0,0.0,40,Clouds,scattered clouds,2012-10-22 02:00:00,2,0,EB,52
280.54,0.0,0.0,75,Clouds,broken clouds,2012-10-22 03:00:00,2,0,NB,82
279.37,0.0,0.0,8,Mist,mist,2012-10-22 04:00:00,2,0,SB,63
279.18,0.0,0.0,8,Mist,mist,2012-10-22 05:00:00,2,0,WB,67
279.05,0.0,0.0,8,Mist,mist,2012-10-22 06:00:00,2,1,EB,57
282.7,0.0,0.0,38,Clear,sky is clear,2012-10-22 10:00:00,2,1,NB,60
286.17,0.0,0.0,40,Clouds,scattered clouds,2012-10-22 11:00:00,2,1,NE,16
288.61,0.0,0.0,75,Clouds,broken clouds,2012-10-22 12:00:00,2,1,NW,29
290.59,0.0,0.0,20,Clouds,few clouds,2012-10-22 13:00:00,2,1,SB,82
292.21,0.0,0.0,75,Clouds,broken clouds,2012-10-22 14:00:00,2,1,SE,34
293.56,0.0,0.0,75,Clouds,broken clouds,2012-10-22 15:00:00,2,1,SW,78
293.43,0.0,0.0,40,Clouds,scattered clouds,2012-10-22 16:00:00,2,1,WB,30
293.4,0.0,0.0,40,Clouds,scattered clouds,2012-10-22 17:00:00,2,2,EB,11
291.47,0.0,0.0,20,Clouds,few clouds,2012-10-22 18:00:00,2,2,NB,46
289.17,0.0,0.0,20,Clouds,few clouds,2012-10-22 19:00:00,2,2,NE,36
287.28,0.0,0.0,1,Clear,sky is clear,2012-10-22 20:00:00,2,2,NW,21
286.1,0.0,0.0,1,Clear,sky is clear,2012-10-22 21:00:00,2,2,SB,57
285.45,0.0,0.0,75,Clouds,broken clouds,2012-10-22 22:00:00,2,2,SE,60
285.33,0.0,0.0,90,Clouds,overcast clouds,2012-10-22 23:00:00,2,2,SW,50
285.07,0.0,0.0,90,Clouds,overcast clouds,2012-10-23 00:00:00,2,2,WB,81
284.58,0.0,0.0,90,Clouds,overcast clouds,2012-10-23 01:00:00,2,3,EB,44
283.88,0.0,0.0,75,Clouds,broken clouds,2012-10-23 02:00:00,2,3,NB,73
283.55,0.0,0.0,75,Clouds,broken clouds,2012-10-23 03:00:00,2,3,NE,30
282.85,0.0,0.0,20,Clouds,few clouds,2012-10-23 04:00:00,2,3,SB,85
282.42,0.0,0.0,20,Clouds,few clouds,2012-10-23 05:00:00,2,3,SW,16
282.13,0.0,0.0,75,Clouds,broken clouds,2012-10-23 06:00:00,2,3,WB,44
281.85,0.0,0.0,40,Clouds,scattered clouds,2012-10-23 07:00:00,0,0,EB,70
281.85,0.0,0.0,20,Clouds,few clouds,2012-10-23 08:00:00,0,0,NB,49
283.07,0.0,0.0,75,Clouds,broken clouds,2012-10-23 09:00:00,0,0,SB,65
284.53,0.0,0.0,90,Clouds,overcast clouds,2012-10-23 10:00:00,0,1,EB,33
285.6,0.0,0.0,75,Clouds,broken clouds,2012-10-23 11:00:00,0,1,NB,51
286.63,0.0,0.0,90,Clouds,overcast clouds,2012-10-23 12:00:00,0,1,SB,46
286.75,0.0,0.0,99,Rain,moderate rain,2012-10-23 13:00:00,0,1,WB,17
287.97,0.0,0.0,90,Clouds,overcast clouds,2012-10-23 14:00:00,0,2,EB,34
288.54,0.0,0.0,99,Thunderstorm,proximity thunderstorm,2012-10-23 15:00:00,0,2,NB,24
288.72,0.0,0.0,90,Clouds,overcast clouds,2012-10-23 16:00:00,0,2,SB,41
288.53,0.0,0.0,90,Clouds,overcast clouds,2012-10-23 17:00:00,0,2,WB,49
288.16,0.0,0.0,90,Clouds,overcast clouds,2012-10-23 18:00:00,0,3,EB,29
287.59,0.0,0.0,90,Clouds,overcast clouds,2012-10-23 19:00:00,0,3,NB,17
287.21,0.0,0.0,90,Clouds,overcast clouds,2012-10-23 20:00:00,0,3,NE,43
286.29,0.0,0.0,90,Clouds,overcast clouds,2012-10-23 21:00:00,0,3,SB,61
285.7,0.0,0.0,90,Clouds,overcast clouds,2012-10-23 22:00:00,0,3,SW,53
285.61,0.0,0.0,90,Clouds,overcast clouds,2012-10-23 23:00:00,0,3,WB,80
285.37,0.0,0.0,99,Drizzle,light intensity drizzle,2012-10-24 00:00:00,1,0,EB,53
285.37,0.0,0.0,99,Mist,mist,2012-10-24 00:00:00,1,0,NB,51
285.51,0.0,0.0,90,Clouds,overcast clouds,2012-10-24 01:00:00,1,0,NE,43
285.6,0.0,0.0,100,Haze,haze,2012-10-24 02:00:00,1,0,SB,44
285.99,0.0,0.0,100,Mist,mist,2012-10-24 03:00:00,1,0,SW,52
285.99,0.0,0.0,100,Haze,haze,2012-10-24 03:00:00,1,0,WB,39
285.94,0.0,0.0,100,Mist,mist,2012-10-24 04:00:00,1,1,EB,34
285.94,0.0,0.0,100,Thunderstorm,proximity thunderstorm,2012-10-24 04:00:00,1,1,NB,72
285.97,0.0,0.0,90,Mist,mist,2012-10-24 05:00:00,1,1,SB,59
285.97,0.0,0.0,90,Rain,light rain,2012-10-24 05:00:00,1,1,WB,50
285.97,0.0,0.0,90,Thunderstorm,proximity thunderstorm,2012-10-24 05:00:00,1,2,EB,42
285.73,0.0,0.0,90,Mist,mist,2012-10-24 06:00:00,1,2,NB,69
285.73,0.0,0.0,90,Thunderstorm,thunderstorm with light rain,2012-10-24 06:00:00,1,2,NE,24
285.73,0.0,0.0,90,Rain,moderate rain,2012-10-24 06:00:00,1,2,SB,43
285.73,0.0,0.0,90,Thunderstorm,proximity thunderstorm,2012-10-24 06:00:00,1,2,SW,54
285.5,0.0,0.0,90,Rain,light rain,2012-10-24 07:00:00,1,2,WB,38
285.5,0.0,0.0,90,Mist,mist,2012-10-24 07:00:00,1,3,EB,44
285.55,0.0,0.0,90,Drizzle,light intensity drizzle,2012-10-24 08:00:00,1,3,NB,13
285.55,0.0,0.0,90,Mist,mist,2012-10-24 08:00:00,1,3,NE,44
285.55,0.0,0.0,90,Rain,light rain,2012-10-24 08:00:00,1,3,SB,34
285.55,0.0,0.0,90,Thunderstorm,proximity thunderstorm,2012-10-24 08:00:00,1,3,SW,15
285.93,0.0,0.0,90,Drizzle,light intensity drizzle,2012-10-24 09:00:00,1,3,WB,49
285.93,0.0,0.0,90,Mist,mist,2012-10-24 09:00:00,2,0,EB,38
285.93,0.0,0.0,90,Rain,moderate rain,2012-10-24 09:00:00,2,0,NB,73
286.34,0.0,0.0,90,Mist,mist,2012-10-24 10:00:00,2,0,SB,41
286.82,0.0,0.0,90,Mist,mist,2012-10-24 11:00:00,2,0,WB,53
286.82,0.0,0.0,90,Fog,fog,2012-10-24 11:00:00,2,1,EB,52
288.36,0.0,0.0,90,Mist,mist,2012-10-24 12:00:00,2,1,NB,31
288.36,0.0,0.0,90,Haze,haze,2012-10-24 12:00:00,2,1,NE,16
288.36,0.0,0.0,90,Fog,fog,2012-10-24 12:00:00,2,1,NW,29
289.08,0.0,0.0,90,Haze,haze,2012-10-24 13:00:00,2,1,SB,82
289.08,0.0,0.0,90,Mist,mist,2012-10-24 13:00:00,2,1,SE,34
289.08,0.0,0.0,90,Fog,fog,2012-10-24 13:00:00,2,1,SW,69
289.88,0.0,0.0,90,Mist,mist,2012-10-24 14:00:00,2,1,WB,22
289.88,0.0,0.0,90,Haze,haze,2012-10-24 14:00:00,2,2,EB,31
290.24,0.0,0.0,90,Mist,mist,2012-10-24 15:00:00,2,2,NB,74
290.24,0.0,0.0,90,Haze,haze,2012-10-24 15:00:00,2,2,NE,84
290.24,0.0,0.0,90,Rain,moderate rain,2012-10-24 15:00:00,2,2,NW,21
290.01,0.0,0.0,90,Mist,mist,2012-10-24 16:00:00,2,2,SB,21
289.62,0.0,0.0,90,Haze,haze,2012-10-24 17:00:00,2,2,SE,60
289.62,0.0,0.0,90,Mist,mist,2012-10-24 17:00:00,2,2,SW,50
289.61,0.0,0.0,90,Haze,haze,2012-10-24 18:00:00,2,2,WB,64
289.61,0.0,0.0,90,Mist,mist,2012-10-24 18:00:00,2,3,EB,44
289.06,0.0,0.0,90,Mist,mist,2012-10-24 19:00:00,2,3,NB,71
288.34,0.0,0.0,75,Haze,haze,2012-10-24 20:00:00,2,3,NE,30
288.34,0.0,0.0,75,Mist,mist,2012-10-24 20:00:00,2,3,SB,85
287.06,0.0,0.0,20,Mist,mist,2012-10-24 21:00:00,2,3,SW,16
287.41,0.0,0.0,75,Mist,mist,2012-10-24 22:00:00,2,3,WB,48
287.52,0.0,0.0,90,Mist,mist,2012-10-24 23:00:00,0,0,EB,70
287.81,0.0,0.0,90,Mist,mist,2012-10-25 00:00:00,0,0,NB,49
287.29,0.0,0.0,75,Mist,mist,2012-10-25 01:00:00,0,0,SB,65
287.23,0.0,0.0,90,Mist,mist,2012-10-25 02:00:00,0,1,EB,33
286.44,0.0,0.0,90,Mist,mist,2012-10-25 03:00:00,0,1,NB,65
285.32,0.0,0.0,90,Mist,mist,2012-10-25 04:00:00,0,1,SB,61
285.32,0.0,0.0,90,Fog,fog,2012-10-25 04:00:00,0,1,WB,19
285.43,0.0,0.0,90,Mist,mist,2012-10-25 05:00:00,0,2,EB,45
285.53,0.0,0.0,75,Mist,mist,2012-10-25 06:00:00,0,2,NB,61
285.2,0.0,0.0,90,Mist,mist,2012-10-25 07:00:00,0,2,SB,15
285.2,0.0,0.0,90,Fog,fog,2012-10-25 07:00:00,0,2,WB,43
285.02,0.0,0.0,90,Mist,mist,2012-10-25 08:00:00,0,3,EB,51
286.43,0.0,0.0,90,Mist,mist,2012-10-25 10:00:00,0,3,NB,83
287.36,0.0,0.0,90,Mist,mist,2012-10-25 11:00:00,0,3,NE,43
287.6,0.0,0.0,90,Mist,mist,2012-10-25 12:00:00,0,3,SB,16
287.29,0.0,0.0,90,Clouds,overcast clouds,2012-10-25 13:00:00,0,3,SW,2
